id,maps,nama_lapak,deskripsi,nama_penjual,kontak_penjual,harga,luas_bangunan,alamat,kota,kecamatan,url_thumbnail,label
45,https://www.google.com/maps/place/TOKO+KOPI+TUAMUDA/data=!4m7!3m6!1s0x2e69f3c9cc74dc4f:0xf8b348c55f40dd90!8m2!3d-6.2206881!4d106.8207929!16s%2Fg%2F11fs1r03sz!19sChIJT9x0zMnzaS4RkN1AX8VIs_g?authuser=0&hl=en&rclk=1,TOKO KOPI TUAMUDA,sdgdfgd,Charles,085846874354,7162982,47,"Jl. Prof. DR. Satrio No.235, RT.2/RW.6",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=64,usaha_laundry
46,https://www.google.com/maps/place/MAXX+Coffee/data=!4m7!3m6!1s0x2e69f56d9bb156c9:0xb6efe9b47926345c!8m2!3d-6.2171122!4d106.8303201!16s%2Fg%2F11bx1ynnzg!19sChIJyVaxm231aS4RXDQmebTp77Y?authuser=0&hl=en&rclk=1,MAXX Coffee,geregdf,Budi,08521645264,7822081,86,"Lippo Plaza Kuningan lt. GF (lobby depan, Jl. H. R. Rasuna Said No.12",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=64,usaha_fotocopy
47,https://www.google.com/maps/place/KOPI+DISKO/data=!4m7!3m6!1s0x2e69f15d6a87107b:0xaa3b4235eaf713ca!8m2!3d-6.2647259!4d106.8091152!16s%2Fg%2F11k3czr6p2!19sChIJexCHal3xaS4RyhP36jVCO6o?authuser=0&hl=en&rclk=1,KOPI DISKO,dasdasda,Budi,08521645264,5939776,167,"Jl. KHM. Naim III No.57, RT.57/RW.9",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=64,usaha_makanan
48,https://www.google.com/maps/place/Trace+Roasting+Co./data=!4m7!3m6!1s0x2e69f40520ec67d5:0xeda3c1abc8663fd3!8m2!3d-6.208064!4d106.826906!16s%2Fg%2F11ggs8mfg0!19sChIJ1WfsIAX0aS4R0z9myKvBo-0?authuser=0&hl=en&rclk=1,Trace Roasting Co.,sdgdfgd,Alex,085846874354,788236,65,Jl. Setia Budi Tengah No.27,Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=64,usaha_fotocopy
49,https://www.google.com/maps/place/Warkop+Restu+Ilahi+9/data=!4m7!3m6!1s0x2e69f57c9858098d:0x15bbbe951b36d08b!8m2!3d-6.2117642!4d106.8257129!16s%2Fg%2F11gh6b7s1l!19sChIJjQlYmHz1aS4Ri9A2G5W-uxU?authuser=0&hl=en&rclk=1,Warkop Restu Ilahi 9,geregdf,Doni,085846874354,404698,59,"No. 12, Jl. Karet Karya 1, RT.4/RW.7",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,toko_kopi
50,https://www.google.com/maps/place/Kopi+Djanji+Setia/data=!4m7!3m6!1s0x2e69f5b802d37105:0x65653174f76d4503!8m2!3d-6.209081!4d106.8262535!16s%2Fg%2F11m9q1bjqb!19sChIJBXHTArj1aS4RA0Vt93QxZWU?authuser=0&hl=en&rclk=1,Kopi Djanji Setia,geregdf,Charles,081245658742,6633537,171,"Jl. Setiabudi VII No.3, RT.4/RW.1",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,toko_kopi
51,https://www.google.com/maps/place/Fore+Coffee+-+WTC+Sudirman/data=!4m7!3m6!1s0x2e69f5d3719dba93:0x2c524207b645b6ab!8m2!3d-6.2146893!4d106.821122!16s%2Fg%2F11j0br57gk!19sChIJk7qdcdP1aS4Rq7ZFtgdCUiw?authuser=0&hl=en&rclk=1,Fore Coffee - WTC Sudirman,dasdasda,Budi,08136458745,3240377,122,"8, Jl. Jenderal Sudirman No.kav 29, RT.8/RW.3",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_baju
52,https://www.google.com/maps/place/Starbucks+Sampoerna+Strategic+Tower/data=!4m7!3m6!1s0x2e69f4001c05056b:0xf6871f10c6333748!8m2!3d-6.2171081!4d106.8183994!16s%2Fg%2F1td5tl2c!19sChIJawUFHAD0aS4RSDczxhAfh_Y?authuser=0&hl=en&rclk=1,Starbucks Sampoerna Strategic Tower,geregdf,Budi,081245658742,4273300,21,"Sampoerna Strategic Tower A Ground Floors Unit 03, Jl. Jenderal Sudirman, RT.10/RW.3",Jakarta Selatan,Pancoran,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_baju
53,https://www.google.com/maps/place/Warkop+Resik/data=!4m7!3m6!1s0x2e69f3f940d2d36b:0xf2b3688b9b871c28!8m2!3d-6.2213118!4d106.8247162!16s%2Fg%2F1ptvzhmdt!19sChIJa9PSQPnzaS4RKByHm4tos_I?authuser=0&hl=en&rclk=1,Warkop Resik,bsbsbsbs,Alex,081245658742,3754538,62,"Jl. Karet Pedurenan No.38, RT.3/RW.4",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_fotocopy
54,https://www.google.com/maps/place/Lidzar+Coffee/data=!4m7!3m6!1s0x2e69f4015a74cbc5:0xb28034b8e6410e2b!8m2!3d-6.2127041!4d106.8224175!16s%2Fg%2F11g68wslf4!19sChIJxct0WgH0aS4RKw5B5rg0gLI?authuser=0&hl=en&rclk=1,Lidzar Coffee,bsbsbsbs,Alex,08136458745,1938280,146,"Jl. Karet Gusuran III No.8, RT.12/RW.1",Jakarta Selatan,Tebet,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_baju
55,https://www.google.com/maps/place/Tahta+Coffee/data=!4m7!3m6!1s0x2e69f55ff21df7ef:0x3a27d217f988c714!8m2!3d-6.2136452!4d106.8197726!16s%2Fg%2F11fkyx96mn!19sChIJ7_cd8l_1aS4RFMeI-RfSJzo?authuser=0&hl=en&rclk=1,Tahta Coffee,geregdf,Doni,08521645264,690601,128,"Mayapada Tower 1, Jl. Jenderal Sudirman No.Kav 28, RT.4/RW.2",Jakarta Selatan,Tebet,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_laundry
56,https://www.google.com/maps/place/Lokasa+Coffeeatery/data=!4m7!3m6!1s0x2e69f52d2b6f6ebb:0x4405a6ba760248c2!8m2!3d-6.2160444!4d106.8239307!16s%2Fg%2F11sqhdq98r!19sChIJu25vKy31aS4RwkgCdrqmBUQ?authuser=0&hl=en&rclk=1,Lokasa Coffeeatery,bsbsbsbs,Budi,081245658742,6460684,24,"Jl. Komando III No.1, RW.3",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=65,usaha_makanan
57,https://www.google.com/maps/place/Kopi+Bojo+-+Mayapada+Tower+II/data=!4m7!3m6!1s0x2e69f51b82c9606b:0x9a8a379eea6956dd!8m2!3d-6.2137604!4d106.8201003!16s%2Fg%2F11hz6tbp89!19sChIJa2DJghv1aS4R3VZp6p43ipo?authuser=0&hl=en&rclk=1,Kopi Bojo - Mayapada Tower II,geregdf,Alex,08136458745,4632779,198,"Mayapada Tower II, Jl. Jenderal Sudirman No.Kav.28, RT.4/RW.2",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=65,usaha_baju
58,https://www.google.com/maps/place/Kopi+Bojo+-+Tamara+Center/data=!4m7!3m6!1s0x2e69f5e83a7f7133:0xfdc3774ff364f33a!8m2!3d-6.2121156!4d106.8208616!16s%2Fg%2F11h2d7fygm!19sChIJM3F_Ouj1aS4ROvNk8093w_0?authuser=0&hl=en&rclk=1,Kopi Bojo - Tamara Center,sdgdfgd,Doni,08521645264,7586932,107,"Tamara Centre, Jl. Jenderal Sudirman No.Kav 24, RT.10/RW.1",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=65,usaha_fotocopy
59,https://www.google.com/maps/place/TOMORO+COFFEE+-+MSIG+Tower/data=!4m7!3m6!1s0x2e69f5e1c751850d:0x780c758b51cde88d!8m2!3d-6.2104485!4d106.8221927!16s%2Fg%2F11txgxyqt8!19sChIJDYVRx-H1aS4RjejNUYt1DHg?authuser=0&hl=en&rclk=1,TOMORO COFFEE - MSIG Tower,bsbsbsbs,Budi,085846874354,7199367,35,"WeWork Sinarmas MSIG Tower, Jl. Jenderal Sudirman No.Kav. 21, RT.10/RW.1",Jakarta Selatan,Pancoran,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=65,toko_kopi
60,https://www.google.com/maps/place/Kopi+Susu+Risma/data=!4m7!3m6!1s0x2e69f36722feadd5:0x6b437e0e978332b4!8m2!3d-6.2167963!4d106.8222946!16s%2Fg%2F11fm6sdlvf!19sChIJ1a3-ImfzaS4RtDKDlw5-Q2s?authuser=0&hl=en&rclk=1,Kopi Susu Risma,sdgdfgd,Budi,08521645264,9887407,88,"Jl. Bek, Jl. K.H. Royani I No.8, RT.6/RW.1",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_makanan
61,https://www.google.com/maps/place/Warung+Idaman/data=!4m7!3m6!1s0x2e69f5ed5e559093:0x60412071406812c8!8m2!3d-6.2141466!4d106.8232611!16s%2Fg%2F11f75zd79l!19sChIJk5BVXu31aS4RyBJoQHEgQWA?authuser=0&hl=en&rclk=1,Warung Idaman,bsbsbsbs,Doni,08136458745,1946192,31,"Jalan Flamboyan Ujung No 17 RT 08 RW 02, Kelurahan Karet, Kecamatan Setia Budi, RT.8/RW.2",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
62,https://www.google.com/maps/place/Kopi+Molo/data=!4m7!3m6!1s0x2e69f37cdd864927:0x4e415c41373e33d3!8m2!3d-6.2105134!4d106.831166!16s%2Fg%2F11h41pr58g!19sChIJJ0mG3XzzaS4R0zM-N0FcQU4?authuser=0&hl=en&rclk=1,Kopi Molo,sdgdfgd,Alex,081245658742,4479941,41,"Menara Imperium, Jl. H. R. Rasuna Said, RT.6/RW.6",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_laundry
63,https://www.google.com/maps/place/MEKOPI+Coffee+Shop/data=!4m7!3m6!1s0x2e69f32da380ad1f:0x3e812192828db639!8m2!3d-6.2565635!4d106.8536344!16s%2Fg%2F11h0yjnt0j!19sChIJH62Aoy3zaS4RObaNgpIhgT4?authuser=0&hl=en&rclk=1,MEKOPI Coffee Shop,sdgdfgd,Alex,08521645264,9981668,27,"PVV3+9FC, Apartemen Kalibata City Tower Akasia, RT.9/RW.4",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_makanan
64,https://www.google.com/maps/place/ODNI.KANA+COFFEE/data=!4m7!3m6!1s0x2e69f1f7446e88ef:0x68c83616c27b0752!8m2!3d-6.2581776!4d106.813583!16s%2Fg%2F11n94xgdh_!19sChIJ74huRPfxaS4RUgd7whY2yGg?authuser=0&hl=en&rclk=1,ODNI.KANA COFFEE,sdgdfgd,Alex,08136458745,2459507,198,"Jalan Kemang I No.10A RT. 010/ 005, RT.10/RW.1",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,toko_kopi
65,https://www.google.com/maps/place/Kopi+Sopo/data=!4m7!3m6!1s0x2e69f58b18747f0f:0x9b3d2004b33e353c!8m2!3d-6.2149946!4d106.8220605!16s%2Fg%2F11hdqjk75w!19sChIJD390GIv1aS4RPDU-swQgPZs?authuser=0&hl=en&rclk=1,Kopi Sopo,dasdasda,Charles,081245658742,1874767,181,"No. 20, RT.8/RW.3",Jakarta Selatan,Kebayoran Baru,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_laundry
66,https://www.google.com/maps/place/D%27sruput+Karbela/data=!4m7!3m6!1s0x2e69f5438195a5ef:0xf0a957a363fe8a33!8m2!3d-6.2138733!4d106.8268597!16s%2Fg%2F11qr2szcs_!19sChIJ76WVgUP1aS4RM4r-Y6NXqfA?authuser=0&hl=en&rclk=1,D'sruput Karbela,bsbsbsbs,Alex,08521645264,8884903,85,"QRPG+FP5, RT.2/RW.5",Jakarta Selatan,Pancoran,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_laundry
67,https://www.google.com/maps/place/JadiSatu+Kopi/data=!4m7!3m6!1s0x2e69f1f249fd27e5:0x6187a4505bf36762!8m2!3d-6.246042!4d106.791758!16s%2Fg%2F11jcbkxw3w!19sChIJ5Sf9SfLxaS4RYmfzW1Ckh2E?authuser=0&hl=en&rclk=1,JadiSatu Kopi,geregdf,Alex,08521645264,7626384,166,"14, Jalan ahmad dahlan No.18, RT.14/RW.1",Jakarta Selatan,Kebayoran Baru,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=66,usaha_laundry
68,https://www.google.com/maps/place/Mazea+Coffee+%26+Roastery/data=!4m7!3m6!1s0x2e69f7e0a6679bf9:0x5c4a058894636a03!8m2!3d-6.2562642!4d106.8102585!16s%2Fg%2F11j1jv0hrb!19sChIJ-ZtnpuD3aS4RA2pjlIgFSlw?authuser=0&hl=en&rclk=1,Mazea Coffee & Roastery,bsbsbsbs,Budi,08136458745,6517257,192,RT.14/RW.1,Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=66,usaha_laundry
69,https://www.google.com/maps/place/Kafein+Cipete/data=!4m7!3m6!1s0x2e69f1e8e2b6aaa9:0x873d37be3805a8ef!8m2!3d-6.2656875!4d106.8081128!16s%2Fg%2F11ptsw645h!19sChIJqaq24ujxaS4R76gFOL43PYc?authuser=0&hl=en&rclk=1,Kafein Cipete,geregdf,Doni,08521645264,4921037,88,"Jl. Abdul Majid Raya No.67, RT.4/RW.11",Jakarta Selatan,Pancoran,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=66,usaha_fotocopy
70,https://www.google.com/maps/place/Nomar+Kopi+Setiabudi+Jakarta/data=!4m7!3m6!1s0x2e69f5d017735333:0x138cee19f1c79a27!8m2!3d-6.2086855!4d106.8248794!16s%2Fg%2F11gxzpq0pb!19sChIJM1NzF9D1aS4RJ5rH8RnujBM?authuser=0&hl=en&rclk=1,Nomar Kopi Setiabudi Jakarta,bsbsbsbs,Alex,08136458745,484534,109,"Jl. Setia Budi V No.9, RT.5/RW.3",Jakarta Selatan,Kebayoran Baru,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=66,usaha_makanan
71,https://www.google.com/maps/place/Warkop+Resik/data=!4m7!3m6!1s0x2e69f4011ed2d66d:0xa5f93572d6e73f47!8m2!3d-6.212656!4d106.822425!16s%2Fg%2F11gfcxjr0n!19sChIJbdbSHgH0aS4RRz_n1nI1-aU?authuser=0&hl=en&rclk=1,Warkop Resik,sdgdfgd,Charles,081245658742,3229815,27,"Jl. Karet Gusuran III No.8, RT.12/RW.1",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_laundry
72,https://www.google.com/maps/place/kedai+kopi+ery/data=!4m7!3m6!1s0x2e69f31d0f83fac3:0xc887b0ea93b2d213!8m2!3d-6.2531696!4d106.8240749!16s%2Fg%2F11gjh8p_w_!19sChIJw_qDDx3zaS4RE9Kyk-qwh8g?authuser=0&hl=en&rclk=1,kedai kopi ery,dasdasda,Alex,085846874354,6720977,198,"Jl. Mampang Prpt. 16 No.13, RT.1/RW.5",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_makanan
73,https://www.google.com/maps/place/Foredium+:+Coffee+%26+Medium/data=!4m7!3m6!1s0x2e69f5fc83dc621f:0x83357fc8a23e69fc!8m2!3d-6.214144!4d106.8269!16s%2Fg%2F11jv5yxs5f!19sChIJH2Lcg_z1aS4R_Gk-osh_NYM?authuser=0&hl=en&rclk=1,Foredium : Coffee & Medium,bsbsbsbs,Alex,08521645264,3236950,22,"9, Jl. Karbela Timur No.33, RT.9/RW.4",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_makanan
74,https://www.google.com/maps/place/Warkop+Motekar/data=!4m7!3m6!1s0x2e69f51ba205636f:0x98860d8cab916098!8m2!3d-6.2108174!4d106.8266121!16s%2Fg%2F11gjs805p_!19sChIJb2MFohv1aS4RmGCRq4wNhpg?authuser=0&hl=en&rclk=1,Warkop Motekar,geregdf,Budi,08136458745,7308795,90,"Jl. Karet Karya 1 No.7, RT.3/RW.7",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_fotocopy
75,https://www.google.com/maps/place/Selatan+Jakarta/data=!4m7!3m6!1s0x2e69f160f487ba61:0xcbd1fe523d51037a!8m2!3d-6.239848!4d106.812293!16s%2Fg%2F11f2lrccgf!19sChIJYbqH9GDxaS4RegNRPVL-0cs?authuser=0&hl=en&rclk=1,Selatan Jakarta,sdgdfgd,Charles,08136458745,7881424,36,"Santa Modern Market. Lt.1BKS 83, RT.1/RW.4",Jakarta Selatan,Pancoran,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,usaha_fotocopy
76,https://www.google.com/maps/place/30mili+coffee/data=!4m7!3m6!1s0x2e69f192200360ef:0x6b2f931bb48ad0c4!8m2!3d-6.242386!4d106.809746!16s%2Fg%2F11j3182_lz!19sChIJ72ADIJLxaS4RxNCKtBuTL2s?authuser=0&hl=en&rclk=1,30mili coffee,sdgdfgd,Doni,085846874354,9678139,106,"Jl. Cikajang No.56, RT.13/RW.6",Jakarta Selatan,Tebet,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_fotocopy
77,https://www.google.com/maps/place/Warkop+Nakula/data=!4m7!3m6!1s0x2e69f5fc6bbbeafb:0xccbf41614a8abb7a!8m2!3d-6.2123573!4d106.8258705!16s%2Fg%2F11gjs8bykw!19sChIJ--q7a_z1aS4ReruKSmFBv8w?authuser=0&hl=en&rclk=1,Warkop Nakula,dasdasda,Alex,081245658742,9619366,54,"Gg. Karet Karya II No.5, RT.6/RW.5",Jakarta Selatan,Tebet,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,toko_kopi
78,https://www.google.com/maps/place/GUDI+KOPI/data=!4m7!3m6!1s0x2e69f3fa4e099461:0x6541db859aed14fd!8m2!3d-6.2239664!4d106.8268601!16s%2Fg%2F11hbvzfgh8!19sChIJYZQJTvrzaS4R_RTtmoXbQWU?authuser=0&hl=en&rclk=1,GUDI KOPI,bsbsbsbs,Doni,081245658742,5862571,59,"Mall Ambassador, Lt.4 Food district 2, Blok E No. 7, Kuningan, Jl. Kuningan Barat Raya No.11, RT.11/RW.4",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=67,toko_kopi
79,https://www.google.com/maps/place/Joshua%27s+Coffee/data=!4m7!3m6!1s0x2e69f5f7e93b29a1:0xbc000a5d1ff6470c!8m2!3d-6.2126352!4d106.8204806!16s%2Fg%2F11h194gnbv!19sChIJoSk76ff1aS4RDEf2H10KALw?authuser=0&hl=en&rclk=1,Joshua's Coffee,sdgdfgd,Alex,08136458745,3883597,67,"Sona Topas Tower RT.4, RT.4/RW.2",Jakarta Selatan,Tebet,https://apollo-singapore.akamaized.net/v1/files/heuyp9pgglkh-ID/image;s=780x0;q=67,usaha_laundry
80,https://www.google.com/maps/place/DI+KOPI%E2%80%99+IN/data=!4m7!3m6!1s0x2e69f1a9cd8d6379:0x723f604edd6fc494!8m2!3d-6.2577221!4d106.8131406!16s%2Fg%2F11p5gh474q!19sChIJeWONzanxaS4RlMRv3U5gP3I?authuser=0&hl=en&rclk=1,DI KOPIâ€™ IN,sdgdfgd,Charles,08136458745,4496916,113,"Jl. Kemang I No.12 F, RT.10/RW.5",Jakarta Selatan,Pancoran,https://apollo-singapore.akamaized.net/v1/files/0919qtw6ecm31-ID/image;s=780x0;q=67,usaha_laundry
81,https://www.google.com/maps/place/Tangi+Coffee/data=!4m7!3m6!1s0x2e69f50a2c047f8b:0x97edf51a0d3237ec!8m2!3d-6.2123185!4d106.8298909!16s%2Fg%2F11j6vz52qt!19sChIJi38ELAr1aS4R7DcyDRr17Zc?authuser=0&hl=en&rclk=1,Tangi Coffee,sdgdfgd,Budi,08136458745,4716885,101,"Lobby Wisma Bakrie 2 RT.10, RT.10/RW.7",Jakarta Selatan,Pancoran,https://apollo-singapore.akamaized.net/v1/files/3w5mhoydo0862-ID/image;s=780x0;q=67,usaha_fotocopy
82,https://www.google.com/maps/place/Kopi+Gulo+Ireng/data=!4m7!3m6!1s0x2e69f5f774f38005:0x1a5bb469bad6115!8m2!3d-6.216918!4d106.8278456!16s%2Fg%2F11fks69jn4!19sChIJBYDzdPf1aS4RFWGtm0a7pQE?authuser=0&hl=en&rclk=1,Kopi Gulo Ireng,bsbsbsbs,Charles,081245658742,2198776,151,RT.19/RW.2,Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123-images/720x420-crop/customer/1712616/2022-12-21-13-00-21-82363c82-c9ea-4b86-8aef-2abc4dcf6674.jpg,usaha_baju
83,https://www.google.com/maps/place/Toko+Kopi+Sultan/data=!4m7!3m6!1s0x2e69f11a4e36953f:0x8a28e18babe436ad!8m2!3d-6.2433727!4d106.7823672!16s%2Fg%2F11t9y2yy8j!19sChIJP5U2ThrxaS4RrTbkq4vhKIo?authuser=0&hl=en&rclk=1,Toko Kopi Sultan,geregdf,Alex,085846874354,4263364,187,"5, Jl. Arteri Pd. Indah No.88d, RW.1",Jakarta Selatan,Pancoran,https://picture.rumah123.com/r123-images/720x420-crop/customer/771750/2023-05-27-01-00-28-6a52deff-6024-4fae-8f06-a9bd490dc7e8.jpg,usaha_baju
84,https://www.google.com/maps/place/Warung+kopi+Taman/data=!4m7!3m6!1s0x2e69f179ee0e93df:0x55e4ee071a7bfd93!8m2!3d-6.2543361!4d106.8074862!16s%2Fg%2F11cktd7_tc!19sChIJ35MO7nnxaS4Rk_17Ggfu5FU?authuser=0&hl=en&rclk=1,Warung kopi Taman,dasdasda,Budi,081245658742,7749867,33,"No., Jl. Prapanca II No.25, RT.5/RW.3",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123/1080x720-fit/commercial/co29/2993851/original/shr2993851-ruko-di-sewa-di-tebet-di-jakarta-selatan-16324537244097.jpg,usaha_makanan
85,https://www.google.com/maps/place/Kedai+Kopi+Patas/data=!4m7!3m6!1s0x2e69f111cafaa4cd:0x70b8baddb45fce12!8m2!3d-6.2639695!4d106.808796!16s%2Fg%2F11pcmqrhml!19sChIJzaT6yhHxaS4REs5ftN26uHA?authuser=0&hl=en&rclk=1,Kedai Kopi Patas,geregdf,Doni,085846874354,7298531,97,"Jl. KHM. Naim III No.5, RW.9",Jakarta Selatan,Tebet,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3114461/original/shr3114461-ruko-di-sewa-di-tebet-di-jakarta-selatan-16460508165427.jpg,usaha_baju
86,https://www.google.com/maps/place/Genks+kopi+roti+nasi+setia+budi/data=!4m7!3m6!1s0x2e69f539082a0807:0xc93c44eb571def08!8m2!3d-6.2106506!4d106.8242778!16s%2Fg%2F11nxv6m5v3!19sChIJBwgqCDn1aS4RCO8dV-tEPMk?authuser=0&hl=en&rclk=1,Genks kopi roti nasi setia budi,sdgdfgd,Charles,08136458745,660869,96,"Jl. Setia Budi Barat No.32, RW.2",Jakarta Selatan,Kebayoran Baru,https://picture.rumah123.com/r123/720x420-crop/commercial/co31/3157321/original/shr3157321-ruko-di-sewa-di-tebet-di-jakarta-selatan-16506024961253.jpg,toko_kopi
87,https://www.google.com/maps/place/Kopi+BolakBalik/data=!4m7!3m6!1s0x2e69f522a1653619:0x45dfe78d3b4c112e!8m2!3d-6.216414!4d106.820116!16s%2Fg%2F11h59q2pf_!19sChIJGTZloSL1aS4RLhFMO43n30U?authuser=0&hl=en&rclk=1,Kopi BolakBalik,sdgdfgd,Charles,08136458745,648261,113,"Jl. Bek Murad No.30, RT.1/RW.1",Jakarta Selatan,Kebayoran Baru,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/1c3e224b789305.webp,usaha_laundry
88,https://www.google.com/maps/place/Mangsa+Kopi/data=!4m7!3m6!1s0x2e69f1c9b5982b8d:0x7c0ecb4c6a225a77!8m2!3d-6.2568695!4d106.8131488!16s%2Fg%2F11nmpg79sc!19sChIJjSuYtcnxaS4Rd1oiakzLDnw?authuser=0&hl=en&rclk=1,Mangsa Kopi,bsbsbsbs,Alex,081245658742,9691133,177,"Jalan Kemang 1 ( food court 68, RT.10/RW.1",Jakarta Selatan,Kebayoran Baru,https://static-id.lamudi.com/static/media/bm9uZS9ub25l/2x2x5x880x450/7d0251f45a38d9.webp,usaha_fotocopy
89,https://www.google.com/maps/place/Warkop+Grascious/data=!4m7!3m6!1s0x2e69f523b8ac4293:0x7f91cfa5d15a65ce!8m2!3d-6.2107625!4d106.8259887!16s%2Fg%2F11nh4450sb!19sChIJk0KsuCP1aS4RzmVa0aXPkX8?authuser=0&hl=en&rclk=1,Warkop Grascious,sdgdfgd,Charles,081245658742,3278783,114,"Jl. Karet Karya 1 No.1, RT.5/RW.7",Jakarta Selatan,Pancoran,https://apollo-singapore.akamaized.net/v1/files/vxk9aez6o4vy1-ID/image;s=780x0;q=68,usaha_fotocopy
